image_id,target,bottle_type,fold,prob
07fc8358-8dee-4175-9607-1a31d0773834_000000001321.png,1,"0,5L NRW brown crown cap",1,0.9999943971633911
d0ec07d1-9ce7-437e-8d39-4f435bc4087e_000000001322.png,1,"0,5L NRW brown crown cap",0,0.9999831914901733
5b20cd4b-f88f-4f19-aa07-048b8d3324de_000000001323.png,1,"0,5L NRW brown crown cap",2,0.9999994039535522
bcaa2290-e142-4633-b75e-94be6971512c_000000001324.png,0,"0,5L Euro brown crown cap",2,0.007636216934770346
6b0aaed8-0ede-4159-a061-0d0b8aa8535a_000000001325.png,0,"0,5L NRW brown crown cap",2,0.07751765847206116
39fdeaa0-c2e2-40b9-bcb7-6ae8f655b25e_000000001326.png,1,"0,5L NRW brown crown cap",0,0.9431384205818176
ef362c6f-02d6-4f72-94c8-b410ae6cf67e_000000001327.png,1,"0,5L NRW brown crown cap",2,0.9999932050704956
5fac289a-5751-4fa3-8d3c-11799ced4dc6_000000001328.png,1,"0,5L NRW brown crown cap",1,0.9999215602874756
56dfc32f-94e0-40cd-9e23-e1767a741d6a_000000001329.png,1,"0,5L NRW brown crown cap",1,0.9842759370803833
4b09c4ff-705c-44bd-81f1-88acfde39895_000000001330.png,1,"0,5L NRW brown crown cap",0,0.9999929666519165
5287c89c-406b-4f42-a443-9c43c23a9b1b_000000001331.png,1,"0,5L NRW brown crown cap",2,0.9999942779541016
31d67778-1230-4ce7-b776-bb6b74cd90f7_000000001332.png,1,"0,5L NRW brown crown cap",2,0.9999946355819702
65e10ace-b583-48a4-9f00-8f7992abdf09_000000001333.png,1,"0,5L NRW brown crown cap",2,0.9999774694442749
ecd3ad09-09d0-4d03-be27-eb1a24654dba_000000001334.png,1,"0,5L NRW brown crown cap",0,0.9987157583236694
32c827c0-4a12-4070-bf03-54b23c3c23a8_000000001335.png,0,"0,33L Vichy brown crown cap",0,0.1041124016046524
532d3098-0e7a-4563-9709-2bbd7ab3bbfc_000000001336.png,1,"0,5L Euro brown crown cap",1,0.9985104203224182
3a67ed1c-4d69-4f0d-8b88-23dacb37f346_000000001337.png,1,"0,5L Euro brown crown cap",1,0.814643383026123
2a304c68-0af9-4edf-88c5-1f629b00c89c_000000001338.png,1,"0,5L NRW brown crown cap",2,0.9081302285194397
98a0cd0a-77b4-47b9-9cae-3bd56cf25705_000000001339.png,1,"0,5L NRW brown crown cap",1,0.997231662273407
71065e42-1f31-4626-bdcf-a59da627f64c_000000001340.png,1,"0,5L NRW brown crown cap",0,0.9996359348297119
0c37e7cf-a132-408e-861c-5bebe754f8cd_000000001341.png,0,"0,5L NRW brown crown cap",0,0.0005420927773229778
458ce520-2bd7-4976-a37c-bef57308561f_000000001342.png,1,"0,5L NRW brown crown cap",1,0.9922744631767273
877c876e-285a-46f8-b36d-39136cda950a_000000001343.png,1,"0,5L NRW brown crown cap",2,0.999984622001648
9afc8cd9-93a2-4d64-b21d-5894910a9b6e_000000001344.png,0,"0,5L Euro brown crown cap",2,0.0008072304772213101
aaa04115-8618-44ea-adad-60a6fa96296e_000000001345.png,0,"0,5L NRW brown crown cap",1,0.0053225355222821236
15be19b4-40da-448e-86b7-4c18125b772f_000000001346.png,1,"0,5L NRW brown crown cap",1,0.9916841983795166
00c0d5cf-9611-42dc-9dd7-bbce5f380b04_000000001347.png,1,"0,5L NRW brown crown cap",2,0.9978001713752747
bb601527-f3ca-4c82-aee1-7d5727faa8f6_000000001348.png,0,"0,5L Euro brown crown cap",2,0.0001686527393758297
c787d4e5-6a6f-4aad-a9ef-324954dd48ab_000000001349.png,1,"0,5L NRW brown crown cap",0,0.9989718198776245
1d617d67-fe3c-481c-97eb-63a2c74436b0_000000001350.png,1,"0,5L NRW brown crown cap",2,0.9999046325683594
88ed4f5c-e0e3-4300-803a-ed5a35cfa515_000000001351.png,1,"0,5L NRW brown crown cap",2,0.9901401400566101
e1fa4b1f-0a67-4195-8842-106b3dbab309_000000001352.png,1,"0,5L NRW brown crown cap",0,0.9977481961250305
be4e9eea-a9c8-4792-95b4-7284ed1b00b1_000000001353.png,0,"0,33L Vichy brown crown cap",2,0.0008231385727412999
b75bab13-d35e-4f55-8401-1120c90249a0_000000001354.png,1,"0,5L NRW brown crown cap",0,0.9997851252555847
4ff78926-3b64-49d0-984b-7902757d2bee_000000001355.png,1,"0,33L Vichy brown crown cap",2,0.8156734108924866
500c4aba-6c3f-4503-bf6d-cf8bfe709c63_000000001356.png,0,"0,5L NRW brown crown cap",2,0.0021074723917990923
462c2e92-fda1-4ed3-b32a-5149b2733b53_000000001357.png,1,"0,5L NRW brown crown cap",1,0.999969482421875
e5133e43-0ca9-4837-b575-b6bb96d578f3_000000001358.png,1,"0,5L NRW brown crown cap",2,0.9998365640640259
9dc5ae0a-5388-4c63-bb09-c32eccbba8e5_000000001359.png,1,"0,5L NRW brown crown cap",2,0.9999963045120239
67e42590-8d5d-4302-a35c-de49ca1ab274_000000001360.png,1,"0,5L NRW brown crown cap",1,0.9999971389770508
2d6934a1-1caf-473e-a1ac-99732e0bd9bc_000000001361.png,1,"0,5L NRW brown crown cap",2,0.9999978542327881
688462fe-9dcf-44cd-8aea-dcfb9637ee06_000000001362.png,1,"0,5L NRW brown crown cap",0,0.9999797344207764
2dd4f345-c3b9-45de-866e-5d5f66de68da_000000001363.png,1,"0,5L NRW brown crown cap",0,0.9987157583236694
07b3a56c-a4a4-4a25-a4d5-c23f230d0819_000000001364.png,1,"0,5L NRW brown crown cap",0,0.9999798536300659
33a14567-b4eb-4f02-b729-3c478965ab4b_000000001365.png,0,"0,5L Euro brown crown cap",2,0.0010443859500810504
764d4cd5-50f1-4fe4-a231-9213d693a955_000000001366.png,1,"0,5L NRW brown crown cap",1,0.994594156742096
425278cd-a16a-4824-a65d-35736a62e4f2_000000001367.png,0,"0,5L Euro brown crown cap",0,0.014337030239403248
567dd4c0-2ef7-4f8a-aee0-107e0f66dd00_000000001368.png,1,"0,5L NRW brown crown cap",2,0.9997950196266174
badc0bfd-0ebe-43d0-87ce-c9e2e93a11f6_000000001369.png,0,"0,5L NRW brown crown cap",0,0.0140095679089427
7b19114b-b18b-4c34-9e67-c5da180e787e_000000001370.png,1,"0,5L NRW brown crown cap",1,0.9958174824714661
e9ec98f4-6bb8-4f2e-a023-225c9281442e_000000001371.png,0,"0,33L Vichy brown crown cap",1,0.0003301527176517993
0e3b09e3-35c6-47ca-a35a-061afda82112_000000001372.png,0,"0,5L Euro brown crown cap",1,0.001216041506268084
b0fa1afa-f50c-42a3-8595-895ee8b23ac3_000000001373.png,1,"0,5L NRW brown crown cap",1,0.9999963045120239
a9969a82-fd79-4c67-94f1-bb6d14a569ec_000000001374.png,1,"0,5L NRW brown crown cap",0,0.9999439716339111
7b5cfa22-35d6-48bc-9ae7-66a3bcad3464_000000001375.png,1,"0,5L NRW brown crown cap",2,0.999996542930603
f90675ed-53b1-4e1e-857c-fc0e615587f8_000000001376.png,0,"0,5L Euro brown crown cap",2,0.0023688741493970156
8592a5af-7620-49b7-8dd2-515ee4df5751_000000001377.png,0,"0,5L NRW brown crown cap",2,0.32007700204849243
beb740a0-2701-436b-a0f6-031768e6bace_000000001378.png,1,"0,5L NRW brown crown cap",0,0.9999985694885254
8aaad1d2-d11b-4cc9-90c4-0f9997b06c86_000000001379.png,1,"0,5L NRW brown crown cap",1,0.9999945163726807
45624d7f-eda7-43a5-98f1-c9aaaf1c3aa1_000000001380.png,0,"0,33L Vichy brown crown cap",1,0.0030278346966952085
184931a1-0c0b-4fb3-8155-823c942eed83_000000001381.png,1,"0,5L NRW brown crown cap",1,0.9994069337844849
70b1791e-8053-4aee-ae15-a466242c0ff3_000000001382.png,1,"0,5L NRW brown crown cap",0,0.999971866607666
8ec214d5-4c4d-4efa-9751-973e302d8054_000000001383.png,1,"0,33L Vichy brown crown cap",2,0.9999988079071045
f868b9ce-e4e1-4ccf-9352-2b9f8aeaa1bb_000000001384.png,0,"0,5L NRW brown crown cap",2,7.197912054834887e-05
431e6d0b-170c-417f-a3a5-ac0e2d170a64_000000001385.png,0,"0,5L NRW brown crown cap",2,0.001004416379146278
11dd81fe-a50d-4dc4-b4ca-b0ab3b213c2a_000000001386.png,1,"0,5L NRW brown crown cap",1,0.9999184608459473
9b8cf693-ddb6-4980-9e11-3188c2d949a8_000000001387.png,1,"0,5L NRW brown crown cap",0,0.9999732971191406
4515721f-b017-4b9e-b2c4-e570a3f5f2c6_000000001388.png,1,"0,5L NRW brown crown cap",0,0.9999778270721436
2dadd943-fb60-4395-80c1-ec05bd7cb57b_000000001389.png,1,"0,5L NRW brown crown cap",0,0.10894504189491272
b245338a-b0a8-498f-bbd4-7f3eaf766e3d_000000001390.png,0,"0,5L NRW brown crown cap",1,0.00039666122756898403
a0342216-f72d-49a7-9cfd-0b1d39d14a75_000000001391.png,0,"0,33L Vichy brown crown cap",1,0.0015548133524134755
fecc2786-014b-442e-beb3-c004149f7256_000000001392.png,1,"0,5L NRW brown crown cap",2,0.9313377141952515
18aa99f0-66e1-4066-9ae5-1657bf8c437c_000000001393.png,1,"0,5L NRW brown crown cap",1,0.9998706579208374
b2f2abdb-e818-4204-93f4-d01b397adeea_000000001394.png,1,"0,5L NRW brown crown cap",2,1.0
9b123d50-e59b-4be0-b948-ba4c6b660e87_000000001395.png,0,"0,5L NRW brown crown cap",0,0.01808999478816986
136c4c24-839b-46de-a70f-2881ea390557_000000001396.png,1,"0,5L NRW brown crown cap",2,0.4806919991970062
05fc6871-fb3c-4de9-8e98-2cdd82bfd404_000000001397.png,1,"0,5L NRW brown crown cap",2,0.999996542930603
23a5cd26-48f2-4622-a66c-e1979827b305_000000001398.png,1,"0,5L NRW brown crown cap",0,0.999983549118042
1d9f5d08-afde-4f40-956b-1e195db8944f_000000001399.png,1,"0,5L NRW brown crown cap",0,0.9999921321868896
249e4021-966e-4a8a-bdf3-0d35bc90b3a3_000000001400.png,0,"0,5L NRW brown crown cap",2,0.0002492325147613883
3fa58819-7260-4e25-b0af-8470b0fac854_000000001401.png,1,"0,5L NRW brown crown cap",0,0.9999972581863403
62c24b62-88cd-47ec-b459-202bf0a4b386_000000001402.png,1,"0,5L NRW brown crown cap",1,0.9999970197677612
7b4a746b-0403-4087-bebc-d0bb0799e934_000000001403.png,1,"0,5L NRW brown crown cap",2,0.9997527003288269
da338fd1-a301-4961-9e2e-19ffaa9c3a68_000000001404.png,0,"0,33L Vichy brown crown cap",1,0.0035936026833951473
37c8642e-8ab5-4dd7-8612-23f29e3ef9ca_000000001405.png,1,"0,5L NRW brown crown cap",1,0.999762237071991
d4e07adb-2d64-41ad-aa42-b4b231944ac2_000000001406.png,0,"0,33L Vichy brown crown cap",0,0.0389750711619854
0c2f54de-456e-498b-8a43-5318c8c8713c_000000001407.png,0,"0,5L NRW brown crown cap",1,0.2888699173927307
15dbde6b-7e0c-43cf-8e58-81bea6283df6_000000001408.png,0,"0,33L Vichy brown crown cap",1,0.04931359738111496
b50c498c-49bd-49e0-8622-fb2ced6ea9ab_000000001409.png,1,"0,5L NRW brown crown cap",0,0.9999992847442627
22f5c79b-35f0-4ff5-bb48-207cff998a28_000000001410.png,0,"0,5L Euro brown crown cap",2,0.0006798428948968649
6e49611c-76d3-4ba5-af4a-efed12199e24_000000001411.png,1,"0,5L NRW brown crown cap",2,0.9996243715286255
d9810fc3-2621-4f8b-8f85-8a6cca76214c_000000001412.png,1,"0,5L NRW brown crown cap",0,0.9986955523490906
6500016c-7254-44dd-bc0b-178c33b26d94_000000001413.png,1,"0,5L Euro brown crown cap",1,0.9999991655349731
0ba1ba03-4dcc-46fb-a42c-9a4455f62dee_000000001414.png,1,"0,5L NRW brown crown cap",1,0.9962345957756042
f0c48851-2fdf-40f3-b8cf-6eb5ecac9ace_000000001415.png,1,"0,5L NRW brown crown cap",2,0.9798612594604492
242b9c0b-5d7c-432f-ae10-d6032826f5b7_000000001416.png,0,"0,33L Vichy brown crown cap",0,0.0006512682302854955
747bb3c0-b4c3-405a-a88c-92f095b32d92_000000001417.png,1,"0,5L NRW brown crown cap",1,0.9998910427093506
084ca73e-d389-444f-8128-a135c5c1b1b8_000000001418.png,0,"0,33L Vichy brown crown cap",0,0.03403615206480026
31b12c78-c9ad-4091-97f5-98bc4af1a4b9_000000001419.png,1,"0,5L NRW brown crown cap",0,0.9483462572097778
07ea5d49-1ae2-423d-aacf-62cfa3f27ac7_000000001420.png,1,"0,5L NRW brown crown cap",0,0.9999755620956421
61b9293f-f3d8-4e6a-9377-ea4e763f4570_000000001421.png,1,"0,5L NRW brown crown cap",0,0.9997884631156921
e1dc8d50-4071-45c3-b7c6-857896ebe6a3_000000001422.png,1,"0,5L NRW brown crown cap",0,0.9987056255340576
6281749a-baad-4635-b862-f92731f82e03_000000001423.png,1,"0,5L NRW brown crown cap",1,0.9999904632568359
255cf2c8-ee76-408f-8f3d-4f7fcbb7b5c6_000000001424.png,1,"0,5L NRW brown crown cap",2,0.9936610460281372
8c5d28d3-0b27-4947-92d3-4e73184735f8_000000001425.png,0,"0,5L NRW brown crown cap",1,0.5081398487091064
d9a17181-fef5-4950-a494-2337f26932dd_000000001426.png,1,"0,5L NRW brown crown cap",1,0.8931231498718262
00479d7e-07be-4eca-bec7-ea5fe9f6ad1c_000000001427.png,0,"0,5L Euro brown crown cap",1,0.00815624836832285
9cc073da-4295-4754-8c86-2d3a3a10a991_000000001428.png,0,"0,33L Vichy brown crown cap",0,0.012576347216963768
6ae9d496-fc4b-4bb2-b359-aa12461fd41e_000000001429.png,1,"0,5L NRW brown crown cap",1,0.9999860525131226
3fc243eb-b03f-4853-bbd5-bd37baed1f17_000000001430.png,1,"0,5L NRW brown crown cap",1,0.9999982118606567
173ef9db-4684-45c7-a385-75aabf4d95e7_000000001431.png,1,"0,5L NRW brown crown cap",1,0.9996373653411865
1e9e8377-891a-4e1b-bebd-9551f80457b4_000000001432.png,1,"0,5L NRW brown crown cap",2,0.9999926090240479
0dd82ed9-a674-4f89-83f5-b04daf51e5d7_000000001433.png,0,"0,33L Vichy brown crown cap",0,0.001069126301445067
a580cf72-b6b4-4ce2-aeaa-d20e929401fc_000000001434.png,1,"0,5L NRW brown crown cap",1,0.9913222789764404
e4032c8c-a792-46c5-9924-116a7be48be1_000000001435.png,0,"0,5L Euro brown crown cap",0,7.086326513672248e-05
310cf16a-4d8e-4a0f-aae3-834b713338e6_000000001436.png,1,"0,33L Vichy brown crown cap",1,0.2514638304710388
bb533828-f5ff-4e9e-89c8-510d1fb9f7ea_000000001437.png,1,"0,5L Euro brown crown cap",2,0.15304215252399445
e9ff2ad4-7ed0-4a2f-91ea-48ba7222c7be_000000001438.png,1,"0,5L NRW brown crown cap",0,0.9999665021896362
cf53b13e-b3f5-43f3-a2c9-a9a8851947b4_000000001439.png,0,"0,5L NRW brown crown cap",2,0.015189048834145069
aa55d597-d741-46be-ac3b-f785a146ca34_000000001440.png,1,"0,5L NRW brown crown cap",2,0.9994252920150757
1e1f99eb-395b-48ab-9a91-41423572c040_000000001441.png,0,"0,33L Vichy brown crown cap",2,0.00026530236937105656
a3b51872-7dfd-4cfa-936a-87b23cbee3aa_000000001442.png,1,"0,5L NRW brown crown cap",0,0.9991704225540161
abf16bc4-5e6c-43ef-9532-443ebc517f76_000000001443.png,1,"0,5L NRW brown crown cap",0,0.9991832375526428
c161049d-da42-4618-997f-4384f21891d7_000000001444.png,0,"0,5L NRW brown crown cap",2,0.0009146137163043022
66626f9d-1cb1-4a61-b0ff-c46d25d0fc22_000000001445.png,1,"0,5L NRW brown crown cap",2,0.9999849796295166
20e254cf-d250-44b5-9628-4b5f682f69a3_000000001446.png,1,"0,5L NRW brown crown cap",2,0.9999988079071045
4040a323-e519-474f-b11c-2d480ddd855a_000000001447.png,0,"0,5L NRW brown crown cap",2,0.013689476065337658
1dbe4856-8c4d-4908-9ec8-aa080d1164fa_000000001448.png,0,"0,5L NRW brown crown cap",2,0.002182716503739357
4407e9b6-52a0-47fa-a400-ffe02ce3763c_000000001449.png,0,"0,5L NRW brown crown cap",0,0.002182716503739357
6e556b8b-0319-4f48-b828-9937a2899e7f_000000001450.png,0,"0,5L NRW brown crown cap",2,0.005752544850111008
76a0a2c1-6197-4874-9189-d1567c541363_000000001451.png,1,"0,5L NRW brown crown cap",2,0.9999914169311523
de9dd025-e484-4c23-94d7-031f9b00cd7b_000000001452.png,0,"0,33L Vichy brown crown cap",1,0.00012931563833262771
239f46ff-d411-4142-b054-1526804826f2_000000001453.png,1,"0,5L NRW brown crown cap",2,0.9999995231628418
164d46eb-c7ea-4cb5-b9ea-40ccaee97186_000000001454.png,0,"0,33L Vichy brown crown cap",2,0.0008360903011634946
6f3547e9-fdd2-4419-ba42-4459073b00c8_000000001455.png,1,"0,5L NRW brown crown cap",1,0.6252092719078064
98b3253d-4143-46cb-84c2-5468a003d286_000000001456.png,1,"0,5L NRW brown crown cap",2,0.12863455712795258
63938ec7-77f5-4f39-93a8-fc8d20f23a4c_000000001457.png,1,"0,5L NRW brown crown cap",1,0.9999845027923584
02850adf-855e-4edc-a220-b74d7387bea2_000000001458.png,1,"0,5L NRW brown crown cap",2,0.6919138431549072
dbb7aaa3-71da-421b-b804-5fdb706ee643_000000001459.png,1,"0,5L NRW brown crown cap",2,0.9999998807907104
d6a5f397-5e2a-45c7-929b-34bf366ccfee_000000001460.png,1,"0,5L NRW brown crown cap",2,0.9998952150344849
c5bba49b-c7e5-41df-a43e-cd9eefd9c4a6_000000001461.png,0,"0,5L NRW brown crown cap",0,0.007518718484789133
c829ad38-9348-4281-b8bb-6c17092fba0a_000000001462.png,1,"0,5L NRW brown crown cap",2,0.9999946355819702
722f631d-9b91-41fd-b319-2bc1290b6e0f_000000001463.png,0,"0,5L NRW brown crown cap",0,0.003324436955153942
26797843-d2f6-49ca-8fae-716b89c33de3_000000001464.png,1,"0,5L Euro brown crown cap",2,0.9993013143539429
f0e9c48e-e36a-4ede-b70e-b803bcde10f3_000000001465.png,1,"0,5L NRW brown crown cap",0,0.9955142140388489
0c174add-0f18-4000-be4c-4b58312e3446_000000001466.png,1,"0,5L NRW brown crown cap",1,0.9999985694885254
991b25f0-f60b-4c39-81f4-3ee8aa8b066a_000000001467.png,0,"0,33L Vichy brown crown cap",0,0.0011424495605751872
03712881-76de-44de-b6d0-cae1da405c0e_000000001468.png,0,"0,33L Vichy brown crown cap",2,0.019493872299790382
022e4087-030f-4889-9163-cfc9b3cdc68d_000000001469.png,1,"0,5L NRW brown crown cap",0,0.9999887943267822
bc554989-bec2-495f-9cca-4078b3764085_000000001470.png,1,"0,5L NRW brown crown cap",0,0.9903663396835327
93401bce-68a7-4fe6-bb6a-177f66602c87_000000001471.png,1,"0,5L NRW brown crown cap",1,0.8806945085525513
688ca85a-6b42-4f7e-88a4-e85d3fc6aeff_000000001472.png,1,"0,33L Vichy brown crown cap",0,0.0023967307060956955
982b7c50-6178-4b6c-8a28-5d78a0bb2ffe_000000001473.png,1,"0,5L NRW brown crown cap",0,0.9998148083686829
c74eee48-88c8-4064-a401-f39e2228002b_000000001474.png,1,"0,5L NRW brown crown cap",0,0.9999973773956299
0ba13b0a-4293-4545-90c9-de24c6253756_000000001475.png,1,"0,5L NRW brown crown cap",2,0.9998623132705688
2618506e-2ca5-4e33-977d-655911d7745f_000000001476.png,1,"0,5L Euro brown crown cap",0,0.9999125003814697
6cd36e03-b600-4878-8e45-9e6d3d20e146_000000001477.png,1,"0,5L NRW brown crown cap",2,0.9931495785713196
9508c439-0c16-40eb-b213-0a5f461356c2_000000001478.png,1,"0,5L NRW brown crown cap",2,0.9999998807907104
7cc7c981-308f-4fbc-aa0b-341a5a69b0e5_000000001479.png,1,"0,5L NRW brown crown cap",1,0.9989637136459351
c4ca67af-55b0-41de-a762-b59dc40f425c_000000001480.png,0,"0,5L NRW brown crown cap",0,0.0018530592788010836
cacd47ce-e71f-4881-ba7e-3d913135990a_000000001481.png,0,"0,5L Euro brown crown cap",0,0.20577459037303925
de66519f-3d88-4a48-a761-14df02dbebd5_000000001482.png,1,"0,5L NRW brown crown cap",0,0.9999750852584839
4584df45-4ca5-4a06-9580-cede992c2cb1_000000001483.png,1,"0,5L NRW brown crown cap",0,0.9999955892562866
9772e285-5656-484a-9745-09159a103b7f_000000001484.png,1,"0,5L NRW brown crown cap",1,0.9990111589431763
69f473f1-408b-40bd-9863-3cc8b26b27b9_000000001485.png,1,"0,5L NRW brown crown cap",0,0.9998089671134949
4908f430-6407-4863-afbc-49c15e93f2c5_000000001486.png,1,"0,5L NRW brown crown cap",0,0.9995660185813904
37d22ccc-c497-4d5d-8cc7-c0c73bacb18b_000000001487.png,1,"0,33L Vichy brown crown cap",2,0.9943140745162964
6f243fc7-8ea8-49ac-b28e-896ba2674677_000000001488.png,0,"0,5L Euro brown crown cap",1,0.0005013742484152317
d3dc1ca6-caed-4617-b9a1-92db965351b7_000000001489.png,1,"0,5L NRW brown crown cap",1,0.9988620281219482
75a54a44-a28c-43a4-af5b-9a3b0a3e8cc6_000000001490.png,1,"0,5L NRW brown crown cap",1,0.9876639246940613
dd6c6296-d53f-416b-bf0b-506d141a4fb5_000000001491.png,1,"0,5L NRW brown crown cap",0,0.999762237071991
01cffcaa-716a-4176-a720-922e46c505b2_000000001492.png,1,"0,5L NRW brown crown cap",1,0.9999932050704956
0fb07726-d107-4f7b-b2f4-89ed4738b587_000000001493.png,0,"0,5L NRW brown crown cap",2,0.0832919254899025
377c03af-7e16-423e-b850-4ce6bc649270_000000001494.png,1,"0,5L NRW brown crown cap",0,0.9999908208847046
fe195fec-5b52-489a-b1ba-8b8dfb2c949b_000000001495.png,1,"0,5L NRW brown crown cap",1,0.9800149202346802
c7947b82-ebce-44dc-abb3-cef124f7a6d1_000000001496.png,0,"0,33L Vichy brown crown cap",2,0.0003006163169629872
dbe87d25-ad29-49e0-8c1f-a409b6a55871_000000001497.png,1,"0,5L NRW brown crown cap",2,0.9999991655349731
35253169-e6a9-4c4d-af7b-df9202101b44_000000001498.png,1,"0,5L NRW brown crown cap",0,0.9995744824409485
05a97625-a82c-4166-ae6f-64b4e2ed946d_000000001499.png,0,"0,5L NRW brown crown cap",1,0.0012351677287369967
b6a178c2-17d2-430f-9bae-7cf0718e93af_000000001500.png,0,"0,5L NRW brown crown cap",1,0.00035976938670501113
466b2694-eba4-4d05-83c4-97bba03f74bf_000000001501.png,0,"0,33L Vichy brown crown cap",0,0.0005792917218059301
17b7efe1-d7f1-4e9b-b6d6-d805cd8c69ef_000000001502.png,1,"0,33L Vichy brown crown cap",1,0.9982038736343384
65ed98d3-7f86-4248-888d-c2277ded3135_000000001503.png,0,"0,5L Euro brown crown cap",1,0.004264635033905506
0da08a7b-8653-445d-b8ce-d00d4508b1ae_000000001504.png,0,"0,5L NRW brown crown cap",2,0.005663865711539984
02583073-1e32-4bac-bc87-ed4a685712c0_000000001505.png,1,"0,5L NRW brown crown cap",2,0.9999849796295166
af162a5e-b47b-4088-87f2-c744af97d377_000000001506.png,0,"0,33L Vichy brown crown cap",0,0.0022606407292187214
d7d955fa-a2eb-4726-b776-5409ca022b34_000000001507.png,0,"0,5L NRW brown crown cap",2,0.00012243441597092897
8a1d22d6-6d9e-479b-9f8b-27fcd89e5cb6_000000001508.png,1,"0,5L NRW brown crown cap",0,0.9999889135360718
6b8a1d24-9423-4b02-9da9-f1ab362d2365_000000001509.png,1,"0,5L NRW brown crown cap",1,0.9999023675918579
0117cf06-042b-49f5-99c2-c05c95f99058_000000001510.png,1,"0,5L NRW brown crown cap",0,0.9999804496765137
1eaf7084-6e0d-49f3-b1fc-48557185be1c_000000001511.png,1,"0,5L NRW brown crown cap",2,0.9921841025352478
76d5e14e-8402-40df-89cd-0619188689f1_000000001512.png,0,"0,5L NRW brown crown cap",1,0.00955939944833517
dc7f7e12-b30e-4a6d-8585-5d5538dc20ea_000000001513.png,1,"0,33L Vichy brown crown cap",0,0.38630032539367676
cc81bd89-dcb3-4508-8cd3-237849bd82d4_000000001514.png,0,"0,5L NRW brown crown cap",1,0.5630176067352295
db4cfa21-f804-490e-b795-df5f1139756d_000000001515.png,0,"0,5L NRW brown crown cap",0,0.002889581024646759
70a43607-17e4-416f-b3f1-228c09c4ed95_000000001516.png,1,"0,5L Euro brown crown cap",1,0.9963071346282959
3f5692a1-c868-4d28-9e5a-4d36d82868b6_000000001517.png,0,"0,33L Vichy brown crown cap",0,0.0032099615782499313
354291d0-619f-4181-aaa4-1c88a3b560c9_000000001518.png,0,"0,33L Vichy brown crown cap",1,0.44755083322525024
3727eac5-c048-4762-95cc-b38a16f52e12_000000001519.png,0,"0,5L Euro brown crown cap",1,0.007968815043568611
35499998-0fe7-433f-be01-9718adbf7913_000000001520.png,1,"0,5L NRW brown crown cap",1,0.8781053423881531
a8bb1610-2fd6-49e6-9bbb-663f37675fac_000000001521.png,0,"0,5L NRW brown crown cap",0,0.003087369492277503
ee8af1c6-ddc0-416a-b481-2315591d3e8c_000000001522.png,0,"0,5L Euro brown crown cap",0,0.00043055712012574077
0e74c943-d809-43f4-9c25-7c2c6654c92c_000000001523.png,1,"0,5L NRW brown crown cap",0,0.9999732971191406
1fa56e8b-b8c0-4af4-9dc0-0b61f0c8893b_000000001524.png,1,"0,5L NRW brown crown cap",1,0.9969603419303894
eace1a10-51f1-4ad1-975c-a3e724865fbe_000000001525.png,1,"0,5L NRW brown crown cap",1,0.9997240900993347
9411c358-c4b8-4a59-8280-bc026effeace_000000001526.png,0,"0,5L Euro brown crown cap",1,0.005119676236063242
19386bb7-0f63-4e61-a04e-d7e005b4c28b_000000001527.png,1,"0,5L NRW brown crown cap",1,0.9996579885482788
3dc1b2e2-e990-403e-8140-874ff087c472_000000001528.png,0,"0,5L NRW brown crown cap",1,0.006718870252370834
c472f318-e6c7-4a3d-ad7f-b927f8fcbf90_000000001529.png,1,"0,5L NRW brown crown cap",1,0.9982317090034485
cc409589-ffef-40af-9fc3-0a73d1efb761_000000001530.png,0,"0,5L NRW brown crown cap",2,0.00012931563833262771
fc9dfe6c-24e7-473f-a5f1-b8395e88c658_000000001531.png,0,"0,33L Vichy brown crown cap",0,0.00034196203341707587
eff59e52-9f88-44b0-b484-af91d0d741cf_000000001532.png,1,"0,5L NRW brown crown cap",0,0.9999872446060181
6fac177f-d6d4-42b6-ab87-7d3085c1a210_000000001533.png,1,"0,5L NRW brown crown cap",2,0.9999998807907104
58d6590b-4bdd-492e-83a3-50ca13ae1ec3_000000001534.png,1,"0,5L NRW brown crown cap",1,0.9995469450950623
2c00f355-1d5d-4297-b071-1841348af988_000000001535.png,1,"0,5L NRW brown crown cap",2,0.9995778203010559
092e15e1-0126-43b2-b463-9cde9d8266cf_000000001536.png,1,"0,5L NRW brown crown cap",1,0.9674717783927917
fba8fa21-58de-4f82-94b8-18cf8df6d92e_000000001537.png,1,"0,5L NRW brown crown cap",0,0.9999586343765259
d5ae7903-0615-4aed-b2aa-4b4bbfebd85c_000000001538.png,0,"0,5L NRW brown crown cap",2,0.003839395008981228
25a3778f-dbea-4bb3-96f3-67eb91026835_000000001539.png,1,"0,5L NRW brown crown cap",1,0.9999517202377319
4cf801a5-0c28-4a4b-b7c1-a76aa375e556_000000001540.png,1,"0,5L NRW brown crown cap",0,0.9999969005584717
c84fe8fa-3c8b-4c6b-bc45-9abc643786ec_000000001541.png,1,"0,5L NRW brown crown cap",2,0.9994252920150757
16406332-0333-4a97-83c4-813f4bce9d2c_000000001542.png,1,"0,5L NRW brown crown cap",2,0.8984104990959167
426a16dd-79ac-487f-8941-2bd701a3fb28_000000001543.png,0,"0,33L Vichy brown crown cap",2,5.3075080359121785e-05
49242abe-05b9-48de-9877-256e6baf308d_000000001544.png,1,"0,5L Euro brown crown cap",0,0.8610715270042419
